RunDates,TERMYld,ACMFITYld,GSWYld
31-Mar-1993,3.16220584154702,6.54171428309133,6.53100484716648
29-Apr-1993,3.18618643995937,6.45918066232468,6.44599478044877
28-May-1993,2.91021961133654,6.46451613722883,6.46563749802764
30-Jun-1993,2.60047650796525,6.08623453127174,6.09090297987409
30-Jul-1993,2.44489006571143,6.07214564090492,6.07172488349735
31-Aug-1993,2.27291026302449,5.73072171079562,5.73015287897954
30-Sep-1993,2.15946776567958,5.67120822522879,5.6791645190623
29-Oct-1993,2.13345997988968,5.70223391762118,5.7072407029245
30-Nov-1993,2.38060370188806,6.05598359544884,6.05602622863527
31-Dec-1993,2.38931317855052,6.07085558007182,6.07321327758466
31-Jan-1994,2.23252652627992,5.85754187946837,5.86337370951627
28-Feb-1994,2.49239458421266,6.42518544247736,6.42149665359603
31-Mar-1994,2.69528122703084,6.99697000286083,6.97957165275812
29-Apr-1994,2.58321871857243,7.19903039039791,7.19312332151322
31-May-1994,2.56138130280193,7.28743270489505,7.29942179525828
30-Jun-1994,2.76625433902742,7.53153474288013,7.5170225339806
29-Jul-1994,2.50860604560818,7.23506998605471,7.22456748394244
31-Aug-1994,2.44144832315706,7.26946901372488,7.2685453284901
30-Sep-1994,2.57652612253368,7.68199908565451,7.69609475981815
31-Oct-1994,2.60108677767603,7.83885319621051,7.83167664350161
30-Nov-1994,2.20449012840252,7.86504400761155,7.84993915786991
30-Dec-1994,1.97646094066708,7.83071783598859,7.81159408762605
31-Jan-1995,1.91815367448435,7.57972456908399,7.57356116000549
28-Feb-1995,1.96085286325088,7.27576563612964,7.27900360202528
31-Mar-1995,1.9343974082965,7.26772285349809,7.26931699288224
28-Apr-1995,1.83012008032198,7.07283735382578,7.09058251799753
31-May-1995,1.57107951181718,6.39437171567719,6.40444094022335
30-Jun-1995,1.48901359030615,6.29325402541593,6.30960930234222
31-Jul-1995,1.67218651988765,6.52735805733724,6.53706230747621
31-Aug-1995,1.51825009898578,6.36217565802746,6.37515187973112
29-Sep-1995,1.3517920228117,6.22994136803602,6.24773802235483
31-Oct-1995,1.30609968158108,6.07910384824131,6.08606860035422
30-Nov-1995,1.22882634244148,5.85731308259277,5.86308294322591
29-Dec-1995,1.12819227199634,5.67668033891129,5.68348211618243
31-Jan-1996,1.3538763837829,5.71627339471883,5.72371252361321
29-Feb-1996,1.70064384597989,6.225066874472,6.23520108064975
